timestamp,px,py,pz
1753447115101738927,-3.533540454705979,13.834556696479321,-0.298242904465844
1753447115150484038,-3.53194512703107,13.834438864892764,-0.303063723984813
1753447115194117887,-3.530147912094075,13.834459722188296,-0.308110764641357
1753447115245457590,-3.528815406502258,13.834541510129355,-0.312645747301392
1753447115294745428,-3.52756041621531,13.83453668833232,-0.31708220823131
1753447115344150217,-3.526237426479845,13.834612135575828,-0.320816326648848
1753447115398328599,-3.52345640387184,13.83459978810187,-0.329711105028426
1753447115448140218,-3.522038888842686,13.834404050416321,-0.334927493991766
1753447115494197673,-3.519782854278925,13.833457634503988,-0.341675374880904
1753447115547238553,-3.517956303058214,13.833008871089067,-0.348177699946409
1753447115595925634,-3.515869536017153,13.832547342146672,-0.354093272388936
1753447115659007009,-3.514115549018053,13.832029504221882,-0.359865701518791
1753447115694435006,-3.512701706301282,13.831883848943063,-0.364321423720056
1753447115747125780,-3.511455771078287,13.83148626358273,-0.368342158592736
1753447115796499540,-3.508265403533783,13.830795455604363,-0.378340257800853
1753447115850396259,-3.506760651984171,13.830445255643605,-0.383680014085542
1753447115895496179,-3.505020064854001,13.830322569627517,-0.388467873534231
1753447115943854030,-3.503637725190708,13.830367937638572,-0.393078310507163
1753447115992616490,-3.502103166567299,13.83046234219819,-0.397390743852588
1753447116062526447,-3.499350934161577,13.830563915911986,-0.405844020847699
1753447116096777427,-3.498007923861148,13.830741341202462,-0.410490127052603
1753447116141797157,-3.496700351168276,13.830840412776743,-0.41527319300871
1753447116197240795,-3.495018172500818,13.831346283532584,-0.419572314173644
1753447116246246399,-3.493556390986003,13.83164542561844,-0.424442705086574
1753447116295036715,-3.491928132657289,13.832083415687713,-0.429865973506349
1753447116345635685,-3.49004219527863,13.832756829862992,-0.434891878978323
1753447116397472399,-3.48746037148831,13.833436962826886,-0.443556286131191
1753447116442338764,-3.486353658098968,13.833661066630604,-0.446985496404953
1753447116494438199,-3.485364989908659,13.833738993120413,-0.450019721041317
1753447116543176210,-3.484392589460028,13.833623243987155,-0.453514136996325
1753447116594933368,-3.483371169653778,13.833498949422214,-0.456665974958626
1753447116645444088,-3.482450941428754,13.833418552633916,-0.459469446568353
1753447116693034726,-3.480513904841541,13.833307551284202,-0.465582387578317
1753447116746501556,-3.479427195259492,13.833366068988402,-0.468394178387297
1753447116792536243,-3.478649865618817,13.833325724626732,-0.471136698942319
1753447116844837700,-3.477934913865593,13.83329669363104,-0.473628352186321
1753447116894077054,-3.477090285678276,13.83339074468429,-0.476464120242114
1753447116953327943,-3.476158990081796,13.833577762089458,-0.47938300061703
1753447116994961483,-3.475253827459576,13.833766616313657,-0.482182668207471
1753447117057216977,-3.47441842135538,13.833989766116634,-0.484759810740421
1753447117104622541,-3.473265812184554,13.834139393166703,-0.488478586297975
1753447117147397266,-3.472567037706047,13.834307538176905,-0.490327850583993
1753447117193472386,-3.471883044602012,13.834160916226157,-0.492826506751746
1753447117246352876,-3.470976559283962,13.83418806325299,-0.495676147153563
1753447117295394901,-3.470533034557435,13.833246212822969,-0.496235633699873
1753447117344458476,-3.470451531005781,13.833343382151257,-0.496317095734596
1753447117395486055,-3.470636112271253,13.833487102869514,-0.49638552312065
1753447117442441278,-3.470714714015106,13.83356180388343,-0.496238918421185
1753447117504412323,-3.470753333125329,13.833550126820823,-0.496051050852805
1753447117544260755,-3.470951121381254,13.833413727618401,-0.495882745158011
1753447117594449955,-3.471078427934505,13.833356749394742,-0.495707721729228
1753447117640396096,-3.471232285466905,13.833205382965062,-0.495685504302122
1753447117701930448,-3.471570926954987,13.832913477995621,-0.494559807274198
